maintenance_event_id,site_id,part_id,event_date,equipment_id,status,days_non_mission_capable,backlog_days,defect_flag
1828,SITE-011,PART-8893,2023-01-06,EQ-3901,in_progress,9,35,False
1829,SITE-072,PART-3086,2026-08-05,EQ-7414,awaiting_parts,10,13,False
1830,SITE-071,PART-6452,2025-02-02,EQ-1655,awaiting_parts,23,21,True
1831,SITE-055,PART-1283,2025-03-19,EQ-6107,in_progress,25,15,False
1832,SITE-038,PART-9048,2023-10-27,EQ-8733,in_progress,16,6,False
1833,SITE-090,PART-2537,2026-03-18,EQ-2318,in_progress,29,4,False
1834,SITE-096,PART-1916,2026-07-04,EQ-5679,in_progress,28,23,False
1835,SITE-081,PART-1007,2025-04-07,EQ-1501,in_progress,10,10,False
1836,SITE-052,PART-9196,2025-11-10,EQ-8066,in_progress,14,10,False
1837,SITE-031,PART-3184,2023-05-06,EQ-6117,completed,6,0,False
1838,SITE-079,PART-6350,2023-06-13,EQ-4724,awaiting_parts,10,42,False
1839,SITE-009,PART-5307,2025-05-15,EQ-7535,open,27,28,True
1840,SITE-072,PART-3239,2023-05-09,EQ-4748,completed,6,0,False
1841,SITE-079,PART-7215,2026-10-27,EQ-7703,deferred,20,1,False
1842,SITE-031,PART-8090,2025-09-22,EQ-9128,in_progress,21,42,False
1843,SITE-002,PART-1055,2026-12-18,EQ-1859,completed,5,0,False
1844,SITE-031,PART-9341,2025-05-14,EQ-9580,awaiting_parts,26,39,False
1845,SITE-034,PART-7160,2023-03-05,EQ-8753,in_progress,14,7,False
1846,SITE-025,PART-6757,2026-12-22,EQ-9448,completed,5,0,False
1847,SITE-060,PART-9988,2024-05-28,EQ-7505,open,23,21,False
1848,SITE-026,PART-1237,2024-12-17,EQ-7627,in_progress,18,11,False
1849,SITE-027,PART-8949,2023-05-12,EQ-8236,deferred,27,3,False
1850,SITE-084,PART-5194,2026-02-02,EQ-4432,open,18,19,False
1851,SITE-020,PART-3671,2025-09-21,EQ-5528,in_progress,15,44,False
1852,SITE-019,PART-7340,2024-06-12,EQ-2478,awaiting_parts,21,23,False
1853,SITE-031,PART-6694,2026-07-15,EQ-6258,awaiting_parts,28,31,False
1854,SITE-027,PART-6352,2023-11-12,EQ-6124,completed,6,0,False
1855,SITE-063,PART-2091,2023-10-28,EQ-1343,deferred,26,8,False
1856,SITE-016,PART-5097,2024-04-09,EQ-2184,awaiting_parts,22,4,False
1857,SITE-015,PART-7526,2023-02-22,EQ-8227,in_progress,4,15,False
1858,SITE-069,PART-7138,2026-11-27,EQ-6923,in_progress,23,2,False
1859,SITE-073,PART-2623,2025-07-17,EQ-7522,in_progress,16,37,False
1860,SITE-015,PART-6313,2025-12-23,EQ-4096,open,27,14,False
1861,SITE-068,PART-8751,2024-07-15,EQ-3435,open,1,44,False
1862,SITE-050,PART-7232,2023-05-09,EQ-9198,open,15,27,False
1863,SITE-030,PART-1573,2025-11-02,EQ-3770,deferred,22,8,False
1864,SITE-092,PART-6629,2023-08-17,EQ-4317,awaiting_parts,21,45,False
1865,SITE-050,PART-6676,2026-12-15,EQ-9163,deferred,17,17,False
1866,SITE-025,PART-4237,2023-10-19,EQ-6267,in_progress,11,2,False
1867,SITE-077,PART-4493,2025-11-26,EQ-3129,completed,5,0,False
1868,SITE-038,PART-8948,2025-06-20,EQ-1398,in_progress,28,23,False
1869,SITE-078,PART-4624,2026-02-19,EQ-9797,deferred,24,40,False
1870,SITE-016,PART-1176,2025-05-27,EQ-6227,in_progress,10,11,False
1871,SITE-010,PART-7132,2023-05-27,EQ-3605,awaiting_parts,29,37,False
1872,SITE-032,PART-3888,2023-06-02,EQ-2774,open,27,2,False
1873,SITE-096,PART-4229,2026-10-24,EQ-5954,in_progress,2,8,False
1874,SITE-027,PART-2537,2025-07-22,EQ-7505,completed,10,0,False
1875,SITE-015,PART-3388,2025-09-04,EQ-9048,deferred,5,44,False
1876,SITE-009,PART-6832,2025-04-16,EQ-4286,open,7,25,False
1877,SITE-081,PART-5124,2026-11-12,EQ-7759,in_progress,7,30,False
1878,SITE-086,PART-1684,2023-08-15,EQ-4573,deferred,13,32,False
1879,SITE-066,PART-8097,2024-06-27,EQ-5021,in_progress,20,43,False
1880,SITE-024,PART-5913,2026-01-03,EQ-9030,open,9,45,False
1881,SITE-033,PART-5199,2024-01-18,EQ-7103,awaiting_parts,25,5,False
1882,SITE-025,PART-7372,2024-11-15,EQ-5766,completed,4,0,False
1883,SITE-018,PART-3923,2026-11-11,EQ-7038,in_progress,2,39,False
1884,SITE-068,PART-3671,2025-11-25,EQ-8005,deferred,7,31,False
1885,SITE-085,PART-8668,2023-10-04,EQ-9411,in_progress,6,38,False
1886,SITE-071,PART-4674,2026-02-16,EQ-7132,completed,9,0,True
1887,SITE-094,PART-3056,2025-08-22,EQ-3742,awaiting_parts,16,39,True
1888,SITE-023,PART-9631,2023-04-05,EQ-3703,completed,3,0,False
1889,SITE-092,PART-1936,2023-01-22,EQ-6335,deferred,15,9,False
1890,SITE-073,PART-9233,2024-10-12,EQ-8306,completed,0,0,False
1891,SITE-016,PART-6009,2026-11-03,EQ-8002,in_progress,26,15,False
1892,SITE-003,PART-4100,2025-02-27,EQ-9000,in_progress,2,15,False
1893,SITE-077,PART-3651,2026-03-06,EQ-7194,deferred,9,1,False
1894,SITE-042,PART-8634,2023-04-28,EQ-4747,completed,3,0,False
1895,SITE-100,PART-8753,2025-10-02,EQ-8406,in_progress,30,20,True
1896,SITE-016,PART-5306,2025-06-24,EQ-7757,awaiting_parts,15,36,False
1897,SITE-007,PART-4878,2023-10-03,EQ-1516,deferred,26,23,True
1898,SITE-051,PART-3591,2026-01-21,EQ-6702,completed,9,0,False
1899,SITE-038,PART-8927,2023-05-26,EQ-2975,deferred,24,36,True
1900,SITE-058,PART-6410,2024-04-04,EQ-1341,awaiting_parts,10,34,False
1901,SITE-063,PART-8739,2025-05-19,EQ-6094,deferred,2,5,False
1902,SITE-006,PART-9009,2026-06-07,EQ-5752,completed,7,0,True
1903,SITE-032,PART-5460,2024-09-01,EQ-6235,completed,10,0,False
1904,SITE-008,PART-3125,2026-11-17,EQ-8030,open,4,17,False
1905,SITE-011,PART-6801,2025-04-09,EQ-5994,completed,7,0,False
1906,SITE-010,PART-8117,2026-06-22,EQ-7043,in_progress,26,20,False
1907,SITE-019,PART-3904,2024-02-20,EQ-1083,in_progress,13,15,False
1908,SITE-091,PART-2817,2024-09-20,EQ-8954,deferred,12,19,False
1909,SITE-092,PART-8800,2024-10-23,EQ-8050,open,11,22,False
1910,SITE-016,PART-1304,2025-06-18,EQ-6486,open,21,9,False
1911,SITE-075,PART-8481,2023-06-25,EQ-4260,completed,10,0,False
1912,SITE-098,PART-9944,2024-05-20,EQ-7253,in_progress,29,2,False
1913,SITE-001,PART-3006,2024-05-14,EQ-4513,awaiting_parts,24,25,False
1914,SITE-015,PART-2776,2023-02-16,EQ-8283,in_progress,14,27,False
1915,SITE-024,PART-3098,2026-09-19,EQ-8994,awaiting_parts,8,6,False
1916,SITE-084,PART-2848,2023-12-23,EQ-7522,in_progress,1,1,False
1917,SITE-037,PART-3267,2026-10-10,EQ-4423,completed,8,0,False
1918,SITE-082,PART-1936,2023-01-27,EQ-7635,open,19,26,False
1919,SITE-098,PART-9157,2024-12-27,EQ-4265,open,4,28,False
1920,SITE-070,PART-9418,2024-09-13,EQ-6536,deferred,13,1,False
1921,SITE-041,PART-1757,2025-10-16,EQ-2890,in_progress,12,28,False
1922,SITE-037,PART-7695,2025-09-12,EQ-9477,open,16,32,False
1923,SITE-066,PART-6694,2023-12-23,EQ-8348,in_progress,13,1,False
1924,SITE-027,PART-6361,2023-01-06,EQ-3249,completed,7,0,True
1925,SITE-027,PART-5070,2025-10-13,EQ-6371,deferred,9,8,False
1926,SITE-068,PART-8165,2023-03-22,EQ-7119,open,9,1,False
1927,SITE-091,PART-2062,2023-08-15,EQ-2357,awaiting_parts,29,36,False
1928,SITE-004,PART-2387,2023-09-21,EQ-9348,in_progress,12,10,False
1929,SITE-030,PART-3809,2025-06-09,EQ-7764,completed,7,0,False
1930,SITE-086,PART-8963,2023-12-06,EQ-5281,in_progress,6,2,False
1931,SITE-010,PART-8844,2023-11-17,EQ-1542,awaiting_parts,20,12,False
1932,SITE-014,PART-5002,2023-12-22,EQ-7049,awaiting_parts,7,32,True
1933,SITE-059,PART-3720,2025-12-14,EQ-5936,in_progress,13,7,False
1934,SITE-053,PART-3651,2024-08-01,EQ-8491,deferred,1,40,False
1935,SITE-059,PART-7809,2026-01-05,EQ-5460,deferred,8,10,False
1936,SITE-035,PART-7779,2025-11-03,EQ-7698,completed,3,0,False
1937,SITE-087,PART-1654,2024-07-15,EQ-4767,in_progress,7,12,False
1938,SITE-093,PART-3086,2024-09-25,EQ-6682,open,19,35,False
1939,SITE-062,PART-2710,2023-04-28,EQ-8316,deferred,4,38,False
1940,SITE-026,PART-3401,2023-05-16,EQ-5009,awaiting_parts,25,29,False
1941,SITE-062,PART-1396,2025-07-04,EQ-9959,awaiting_parts,4,29,False
1942,SITE-069,PART-9329,2025-10-28,EQ-6726,deferred,18,11,True
1943,SITE-084,PART-2433,2026-03-19,EQ-2576,in_progress,3,37,False
1944,SITE-050,PART-9924,2025-08-19,EQ-6561,completed,4,0,True
1945,SITE-042,PART-5972,2023-10-19,EQ-3135,open,3,41,True
1946,SITE-099,PART-1678,2025-07-26,EQ-7096,in_progress,2,18,False
1947,SITE-001,PART-2481,2024-04-17,EQ-3268,open,16,20,False
1948,SITE-061,PART-8941,2023-11-07,EQ-2095,in_progress,15,5,False
1949,SITE-085,PART-9478,2026-11-26,EQ-6370,open,1,23,False
1950,SITE-022,PART-6338,2025-11-24,EQ-3465,deferred,12,30,True
1951,SITE-058,PART-3619,2026-10-12,EQ-7407,in_progress,6,15,False
1952,SITE-063,PART-8938,2025-03-11,EQ-9903,completed,0,0,False
1953,SITE-087,PART-3030,2025-08-25,EQ-7550,completed,0,0,True
1954,SITE-053,PART-5306,2024-08-05,EQ-8082,deferred,18,1,False
1955,SITE-042,PART-3832,2023-11-03,EQ-4722,deferred,16,15,False
1956,SITE-065,PART-3209,2023-09-19,EQ-6062,deferred,6,41,False
1957,SITE-075,PART-4239,2024-10-07,EQ-4573,in_progress,7,15,False
1958,SITE-075,PART-2243,2025-03-25,EQ-2174,awaiting_parts,24,21,False
1959,SITE-007,PART-6801,2025-01-05,EQ-3028,deferred,18,2,False
1960,SITE-014,PART-3716,2024-02-03,EQ-1522,awaiting_parts,17,29,False
1961,SITE-024,PART-1404,2023-09-16,EQ-7340,completed,8,0,False
1962,SITE-078,PART-8751,2024-05-28,EQ-8069,in_progress,8,9,True
1963,SITE-066,PART-6757,2023-04-07,EQ-9159,deferred,27,4,False
1964,SITE-023,PART-6698,2026-09-02,EQ-1274,open,13,3,False
1965,SITE-036,PART-9688,2025-11-05,EQ-4329,completed,2,0,False
1966,SITE-074,PART-7057,2023-01-11,EQ-7723,completed,7,0,False
1967,SITE-056,PART-8948,2025-04-04,EQ-5297,awaiting_parts,4,30,False
1968,SITE-094,PART-8901,2023-02-17,EQ-6076,completed,9,0,True
1969,SITE-043,PART-9463,2023-10-04,EQ-1604,deferred,2,42,False
1970,SITE-093,PART-1894,2025-04-10,EQ-1836,open,28,27,False
1971,SITE-057,PART-6966,2024-09-05,EQ-3485,in_progress,3,24,False
1972,SITE-024,PART-3361,2025-09-16,EQ-8395,awaiting_parts,26,38,False
1973,SITE-051,PART-9852,2023-11-01,EQ-2045,awaiting_parts,7,16,False
1974,SITE-038,PART-6234,2025-02-04,EQ-8517,completed,0,0,False
1975,SITE-050,PART-2482,2024-05-08,EQ-1869,deferred,29,34,False
1976,SITE-073,PART-1123,2025-02-22,EQ-9134,awaiting_parts,22,32,True
1977,SITE-094,PART-5894,2025-01-23,EQ-6250,deferred,22,17,True
1978,SITE-043,PART-9037,2026-11-22,EQ-1308,open,11,1,True
1979,SITE-059,PART-4934,2025-04-20,EQ-8333,open,10,33,False
1980,SITE-013,PART-8758,2024-05-22,EQ-5018,awaiting_parts,5,18,True
1981,SITE-096,PART-4624,2023-01-28,EQ-1741,open,19,37,False
1982,SITE-040,PART-4092,2023-03-04,EQ-3647,open,29,27,False
1983,SITE-092,PART-1846,2023-08-28,EQ-5656,completed,2,0,True
1984,SITE-039,PART-1926,2026-11-27,EQ-5363,open,26,23,False
1985,SITE-097,PART-7699,2024-07-03,EQ-8511,in_progress,5,27,False
1986,SITE-096,PART-2685,2026-04-25,EQ-7628,open,4,6,False
1987,SITE-096,PART-6438,2026-07-11,EQ-9630,awaiting_parts,5,4,True
1988,SITE-019,PART-7600,2024-05-03,EQ-5250,in_progress,30,42,False
1989,SITE-062,PART-5771,2026-04-01,EQ-9126,deferred,16,31,False
1990,SITE-094,PART-6320,2023-11-20,EQ-4841,awaiting_parts,3,20,False
1991,SITE-038,PART-5375,2025-07-06,EQ-7759,awaiting_parts,10,5,False
1992,SITE-067,PART-7679,2025-05-09,EQ-3136,completed,10,0,False
1993,SITE-038,PART-7390,2026-01-09,EQ-6087,completed,2,0,False
1994,SITE-044,PART-9196,2026-07-09,EQ-9146,open,26,25,False
1995,SITE-050,PART-2353,2023-08-08,EQ-4365,in_progress,2,27,False
1996,SITE-067,PART-8850,2025-07-09,EQ-2664,completed,7,0,False
1997,SITE-044,PART-9900,2023-03-28,EQ-3635,completed,0,0,False
1998,SITE-025,PART-7063,2026-04-15,EQ-1138,open,27,22,False
1999,SITE-061,PART-7397,2024-06-12,EQ-4793,in_progress,13,17,False
2000,SITE-084,PART-8753,2023-07-13,EQ-6705,deferred,16,13,False
2001,SITE-007,PART-7024,2025-05-27,EQ-7648,completed,4,0,False
2002,SITE-010,PART-1730,2025-04-11,EQ-8322,deferred,6,7,False
2003,SITE-049,PART-8949,2026-02-02,EQ-3250,deferred,15,11,False
2004,SITE-089,PART-5796,2023-11-17,EQ-6883,in_progress,25,43,False
2005,SITE-076,PART-6797,2023-09-23,EQ-9249,awaiting_parts,26,5,False
2006,SITE-016,PART-1241,2023-07-28,EQ-5032,open,1,22,False
2007,SITE-029,PART-4309,2024-07-26,EQ-3167,open,3,34,False
2008,SITE-017,PART-1677,2025-07-15,EQ-1567,completed,7,0,False
2009,SITE-010,PART-3279,2025-02-01,EQ-4689,completed,0,0,False
2010,SITE-040,PART-1653,2023-12-11,EQ-9544,in_progress,10,16,False
2011,SITE-087,PART-2433,2024-02-23,EQ-8417,completed,4,0,False
2012,SITE-034,PART-8440,2023-04-28,EQ-5501,completed,9,0,False
2013,SITE-093,PART-6708,2023-10-23,EQ-2840,deferred,29,20,True
2014,SITE-039,PART-6801,2024-07-21,EQ-8057,in_progress,3,44,False
2015,SITE-092,PART-1483,2025-07-07,EQ-1145,deferred,22,29,False
2016,SITE-068,PART-2907,2026-12-01,EQ-7690,awaiting_parts,19,5,False
2017,SITE-087,PART-5443,2025-02-08,EQ-5849,open,18,42,False
2018,SITE-084,PART-2165,2026-09-13,EQ-3689,in_progress,11,31,True
2019,SITE-092,PART-3087,2024-09-03,EQ-4763,awaiting_parts,10,26,False
2020,SITE-077,PART-5395,2026-11-14,EQ-1798,deferred,27,2,False
2021,SITE-085,PART-3056,2023-03-11,EQ-2745,completed,10,0,True
2022,SITE-081,PART-2615,2024-01-02,EQ-4354,open,8,41,False
2023,SITE-022,PART-8307,2026-11-21,EQ-5310,completed,6,0,False
2024,SITE-052,PART-5882,2025-05-14,EQ-1587,awaiting_parts,29,14,False
2025,SITE-010,PART-9430,2023-02-07,EQ-4496,completed,7,0,False
2026,SITE-004,PART-1885,2026-09-17,EQ-7201,awaiting_parts,26,22,False
2027,SITE-100,PART-1988,2025-08-04,EQ-4036,in_progress,16,42,False
2028,SITE-033,PART-1626,2024-03-03,EQ-6802,open,3,3,False
2029,SITE-057,PART-4857,2025-11-11,EQ-6679,deferred,16,28,False
2030,SITE-060,PART-9037,2025-08-03,EQ-9170,in_progress,7,6,True
2031,SITE-073,PART-6797,2023-03-10,EQ-8022,deferred,2,10,False
2032,SITE-078,PART-5052,2023-07-26,EQ-9266,awaiting_parts,15,16,False
2033,SITE-094,PART-3619,2025-01-15,EQ-5654,awaiting_parts,10,26,False
2034,SITE-042,PART-1916,2026-09-13,EQ-6672,deferred,8,8,False
2035,SITE-024,PART-9323,2026-02-25,EQ-8800,completed,5,0,False
2036,SITE-024,PART-2844,2025-06-21,EQ-5975,awaiting_parts,15,22,False
2037,SITE-012,PART-4493,2024-11-16,EQ-6776,in_progress,4,11,False
2038,SITE-052,PART-2176,2023-05-16,EQ-2522,in_progress,14,8,False
2039,SITE-087,PART-2685,2026-10-02,EQ-7734,open,27,31,False
2040,SITE-037,PART-5988,2023-10-01,EQ-8633,in_progress,7,5,True
2041,SITE-060,PART-1483,2023-10-19,EQ-5618,awaiting_parts,14,18,True
2042,SITE-009,PART-4147,2023-09-27,EQ-7578,completed,3,0,False
2043,SITE-064,PART-1552,2024-09-07,EQ-8613,awaiting_parts,4,13,False
2044,SITE-048,PART-5307,2026-10-06,EQ-1416,open,21,25,False
2045,SITE-064,PART-6762,2026-07-25,EQ-2747,completed,8,0,False
2046,SITE-092,PART-5940,2026-02-21,EQ-3565,open,29,30,False
2047,SITE-026,PART-6801,2025-09-21,EQ-9141,awaiting_parts,4,45,False
2048,SITE-026,PART-6117,2024-05-08,EQ-9303,completed,10,0,False
2049,SITE-039,PART-8066,2025-07-13,EQ-7733,completed,9,0,False
2050,SITE-095,PART-8449,2026-04-18,EQ-3634,completed,4,0,False
2051,SITE-052,PART-3286,2024-07-16,EQ-4730,in_progress,16,42,False
2052,SITE-081,PART-5053,2026-07-04,EQ-5229,in_progress,23,18,False
2053,SITE-045,PART-5248,2026-05-28,EQ-1650,completed,7,0,True
2054,SITE-047,PART-4624,2023-06-07,EQ-9487,completed,5,0,False
2055,SITE-029,PART-7190,2023-05-22,EQ-4168,deferred,17,22,False
2056,SITE-095,PART-3651,2024-11-09,EQ-8071,in_progress,11,3,True
2057,SITE-005,PART-1283,2024-09-07,EQ-7567,awaiting_parts,25,6,False
2058,SITE-010,PART-3702,2026-08-02,EQ-2552,open,26,29,False
2059,SITE-014,PART-9087,2026-08-08,EQ-5769,in_progress,13,29,False
2060,SITE-044,PART-9087,2025-05-22,EQ-4848,open,13,16,False
2061,SITE-090,PART-3394,2026-07-28,EQ-6755,completed,6,0,False
2062,SITE-095,PART-2070,2024-07-22,EQ-2211,awaiting_parts,22,27,False
2063,SITE-046,PART-5638,2026-10-19,EQ-7067,completed,4,0,False
2064,SITE-091,PART-4934,2025-01-06,EQ-3429,open,1,13,False
2065,SITE-031,PART-7812,2026-08-18,EQ-5709,open,27,38,False
2066,SITE-096,PART-6067,2024-10-11,EQ-8968,deferred,25,33,False
2067,SITE-006,PART-2328,2024-03-15,EQ-2422,deferred,13,4,False
2068,SITE-041,PART-3092,2024-01-24,EQ-2963,open,3,26,False
2069,SITE-063,PART-5306,2026-01-04,EQ-6961,completed,5,0,False
2070,SITE-008,PART-9026,2024-05-11,EQ-9566,open,14,4,False
2071,SITE-021,PART-6521,2025-12-01,EQ-4602,open,29,18,False
2072,SITE-047,PART-8751,2023-03-25,EQ-5081,awaiting_parts,18,1,False
2073,SITE-038,PART-2703,2024-09-26,EQ-9301,deferred,27,33,False
2074,SITE-050,PART-2709,2026-06-23,EQ-3820,open,6,16,False
2075,SITE-024,PART-5957,2023-02-10,EQ-3611,deferred,21,34,False
2076,SITE-034,PART-4512,2026-01-19,EQ-7183,completed,8,0,False
2077,SITE-042,PART-4954,2023-03-14,EQ-6449,awaiting_parts,8,37,False
2078,SITE-028,PART-6357,2023-11-14,EQ-3019,awaiting_parts,26,30,False
2079,SITE-002,PART-1758,2025-02-07,EQ-1565,awaiting_parts,14,37,True
2080,SITE-017,PART-6350,2024-12-03,EQ-9477,completed,1,0,False
2081,SITE-070,PART-9928,2023-05-05,EQ-9262,open,23,34,True
2082,SITE-023,PART-6899,2026-08-21,EQ-8197,completed,5,0,False
2083,SITE-040,PART-1684,2025-10-17,EQ-5083,awaiting_parts,6,6,False
2084,SITE-094,PART-3279,2025-03-21,EQ-4341,awaiting_parts,10,24,False
2085,SITE-052,PART-8938,2025-05-27,EQ-9846,awaiting_parts,18,38,False
2086,SITE-096,PART-2982,2023-04-27,EQ-7929,awaiting_parts,15,14,False
2087,SITE-082,PART-2661,2026-08-02,EQ-4630,awaiting_parts,11,17,False
2088,SITE-065,PART-2823,2025-03-23,EQ-4895,deferred,14,7,False
2089,SITE-063,PART-5407,2024-05-11,EQ-3780,awaiting_parts,5,37,False
2090,SITE-035,PART-4100,2023-01-17,EQ-9059,in_progress,5,4,False
2091,SITE-093,PART-4427,2024-06-28,EQ-2455,open,2,9,False
2092,SITE-028,PART-6383,2025-11-15,EQ-2815,completed,9,0,False
2093,SITE-066,PART-2419,2023-09-13,EQ-3279,deferred,5,25,False
2094,SITE-045,PART-9624,2023-07-17,EQ-6079,awaiting_parts,2,42,True
2095,SITE-050,PART-9588,2025-12-01,EQ-7938,awaiting_parts,20,29,False
2096,SITE-020,PART-3234,2026-04-01,EQ-7003,awaiting_parts,4,13,False
2097,SITE-031,PART-2907,2025-05-06,EQ-5595,awaiting_parts,25,14,True
2098,SITE-009,PART-2494,2024-11-28,EQ-2670,awaiting_parts,10,13,False
2099,SITE-019,PART-9972,2023-05-28,EQ-5016,in_progress,6,1,False
2100,SITE-064,PART-3184,2024-06-06,EQ-1370,awaiting_parts,3,39,False
2101,SITE-015,PART-6352,2024-01-21,EQ-7724,completed,6,0,False
2102,SITE-098,PART-3671,2026-12-28,EQ-3468,deferred,21,34,False
2103,SITE-016,PART-7973,2025-09-17,EQ-8429,in_progress,22,13,False
2104,SITE-022,PART-6009,2026-12-15,EQ-9710,deferred,24,24,False
2105,SITE-017,PART-6978,2025-11-14,EQ-4987,open,23,1,False
2106,SITE-053,PART-3836,2026-05-10,EQ-3443,completed,5,0,False
2107,SITE-099,PART-9547,2024-11-05,EQ-5955,in_progress,19,40,False
2108,SITE-054,PART-6640,2023-10-18,EQ-9645,open,13,36,False
2109,SITE-016,PART-6698,2024-02-10,EQ-1079,completed,0,0,False
2110,SITE-082,PART-1483,2023-08-13,EQ-7383,in_progress,2,2,False
2111,SITE-066,PART-7186,2026-11-21,EQ-6160,deferred,30,1,False
2112,SITE-066,PART-7115,2023-11-15,EQ-3618,open,30,42,True
2113,SITE-062,PART-8481,2024-05-01,EQ-5858,open,25,31,False
2114,SITE-068,PART-6752,2025-08-08,EQ-1922,open,29,36,False
2115,SITE-089,PART-9323,2025-10-26,EQ-6022,awaiting_parts,13,13,False
2116,SITE-008,PART-5134,2025-01-02,EQ-5278,completed,5,0,False
2117,SITE-042,PART-9234,2023-04-18,EQ-6202,completed,3,0,False
2118,SITE-011,PART-6757,2024-10-07,EQ-8791,in_progress,10,1,False
2119,SITE-093,PART-4335,2023-10-23,EQ-8489,completed,10,0,False
2120,SITE-050,PART-7375,2025-01-20,EQ-6299,awaiting_parts,8,35,True
2121,SITE-095,PART-1982,2026-10-05,EQ-2805,completed,9,0,False
2122,SITE-015,PART-9595,2024-01-27,EQ-9647,completed,10,0,False
2123,SITE-027,PART-6373,2026-09-07,EQ-2430,open,25,16,False
2124,SITE-032,PART-9631,2024-04-13,EQ-7685,completed,3,0,False
2125,SITE-022,PART-4729,2025-03-09,EQ-9908,open,8,41,False
2126,SITE-072,PART-4019,2025-05-13,EQ-6836,open,3,18,False
2127,SITE-049,PART-3719,2024-02-23,EQ-3794,open,15,36,False
2128,SITE-092,PART-4339,2024-10-04,EQ-3621,awaiting_parts,27,15,False
2129,SITE-015,PART-2632,2023-10-08,EQ-9188,completed,2,0,False
2130,SITE-092,PART-3716,2023-09-15,EQ-6674,awaiting_parts,4,10,False
2131,SITE-043,PART-9154,2024-10-11,EQ-5826,deferred,4,34,False
2132,SITE-068,PART-1576,2023-05-19,EQ-4590,deferred,21,15,False
2133,SITE-026,PART-1988,2024-02-23,EQ-4070,in_progress,14,31,False
2134,SITE-003,PART-7563,2024-06-15,EQ-3527,completed,6,0,False
2135,SITE-070,PART-9631,2023-04-13,EQ-1729,completed,5,0,False
2136,SITE-057,PART-1009,2025-05-16,EQ-5769,deferred,25,36,False
2137,SITE-049,PART-7332,2023-11-08,EQ-3652,deferred,3,27,False
2138,SITE-081,PART-8260,2025-07-03,EQ-8823,in_progress,29,27,False
2139,SITE-044,PART-6803,2023-03-23,EQ-7643,completed,7,0,False
2140,SITE-083,PART-6694,2026-11-21,EQ-7617,open,3,32,False
2141,SITE-082,PART-1786,2023-08-27,EQ-9837,open,30,6,False
2142,SITE-080,PART-6621,2025-02-21,EQ-8714,completed,8,0,False
2143,SITE-045,PART-4906,2025-08-28,EQ-3620,awaiting_parts,16,5,False
2144,SITE-073,PART-7073,2025-09-20,EQ-2293,in_progress,6,33,False
2145,SITE-046,PART-9588,2023-06-28,EQ-3417,in_progress,22,15,False
2146,SITE-053,PART-3083,2023-05-18,EQ-5057,completed,5,0,False
2147,SITE-055,PART-5969,2025-12-17,EQ-4674,open,24,35,False
2148,SITE-058,PART-1779,2025-10-17,EQ-4206,in_progress,19,41,False
2149,SITE-008,PART-3556,2024-12-07,EQ-8238,awaiting_parts,7,24,False
2150,SITE-018,PART-4994,2024-02-06,EQ-4190,deferred,2,2,False
2151,SITE-025,PART-6352,2025-12-18,EQ-2180,deferred,2,39,False
2152,SITE-071,PART-4620,2023-07-07,EQ-7602,awaiting_parts,12,28,False
2153,SITE-033,PART-1407,2025-12-08,EQ-9869,in_progress,26,15,True
2154,SITE-004,PART-7653,2026-05-22,EQ-7317,deferred,4,19,False
2155,SITE-051,PART-2745,2024-02-20,EQ-9033,completed,6,0,False
2156,SITE-067,PART-4408,2026-03-10,EQ-3643,in_progress,23,17,False
2157,SITE-036,PART-2926,2023-04-13,EQ-1117,deferred,24,13,True
2158,SITE-079,PART-6545,2023-10-04,EQ-8515,awaiting_parts,21,28,True
2159,SITE-052,PART-3484,2024-11-15,EQ-5794,open,13,12,False
2160,SITE-092,PART-6383,2024-01-20,EQ-4736,in_progress,25,26,False
2161,SITE-029,PART-2385,2026-10-20,EQ-7638,in_progress,9,44,False
2162,SITE-013,PART-4056,2026-08-03,EQ-3440,completed,6,0,False
2163,SITE-042,PART-5134,2023-12-06,EQ-4986,awaiting_parts,9,6,False
2164,SITE-065,PART-3098,2026-01-25,EQ-3196,deferred,9,8,False
2165,SITE-098,PART-8050,2024-11-22,EQ-3786,completed,6,0,False
2166,SITE-030,PART-1387,2025-10-26,EQ-2649,completed,0,0,True
2167,SITE-083,PART-3931,2025-04-19,EQ-9358,awaiting_parts,11,29,True
2168,SITE-068,PART-5913,2023-08-09,EQ-6553,in_progress,26,38,False
2169,SITE-010,PART-9157,2024-10-19,EQ-2864,awaiting_parts,19,39,False
2170,SITE-043,PART-1202,2026-03-04,EQ-3127,in_progress,30,39,False
2171,SITE-067,PART-6613,2026-03-24,EQ-5721,completed,4,0,False
2172,SITE-100,PART-4335,2023-10-18,EQ-5807,open,12,8,True
2173,SITE-068,PART-4732,2025-01-28,EQ-6787,in_progress,16,33,False
