inventory_id,site_id,part_id,quantity_on_hand,quantity_allocated,quantity_available,reorder_point,safety_stock,stockout_flag,below_reorder_point,below_safety_stock,days_of_supply,snapshot_date
1018,SITE-085,PART-0784,344,24,320,45,23,False,False,False,80.0,2026-03-26
1019,SITE-001,PART-0720,15,6,9,35,27,False,True,True,0.7,2024-10-24
1020,SITE-087,PART-0224,467,464,3,25,21,False,True,True,1.0,2026-01-28
1021,SITE-046,PART-0442,185,22,163,39,34,False,False,False,10.2,2026-04-19
1022,SITE-076,PART-0910,372,290,82,80,36,False,False,False,4.6,2023-03-21
1023,SITE-053,PART-0624,132,79,53,22,15,False,False,False,4.1,2024-11-02
1024,SITE-033,PART-0378,29,18,11,98,44,False,True,True,2.8,2023-01-04
1025,SITE-063,PART-0809,196,24,172,85,19,False,False,False,12.3,2024-06-02
1026,SITE-070,PART-0035,407,311,96,66,40,False,False,False,6.0,2024-08-10
1027,SITE-011,PART-0439,69,20,49,81,39,False,True,False,4.9,2026-07-01
1028,SITE-088,PART-0054,444,211,233,88,40,False,False,False,233.0,2025-10-18
1029,SITE-024,PART-0844,485,308,177,30,29,False,False,False,19.7,2025-06-14
1030,SITE-088,PART-0928,88,83,5,47,40,False,True,True,0.3,2025-07-11
1031,SITE-032,PART-0068,373,342,31,64,54,False,True,True,10.3,2023-11-03
1032,SITE-005,PART-0683,114,111,3,73,62,False,True,True,0.2,2026-01-10
1033,SITE-032,PART-0694,172,62,110,76,41,False,False,False,6.1,2025-02-14
1034,SITE-037,PART-0642,259,257,2,42,27,False,True,True,0.1,2024-04-04
1035,SITE-049,PART-0619,259,190,69,44,36,False,False,False,5.8,2024-09-26
1036,SITE-033,PART-0278,2,1,1,94,61,False,True,True,0.1,2025-03-23
1037,SITE-072,PART-0855,304,201,103,59,26,False,False,False,4.9,2023-10-06
1038,SITE-097,PART-0693,305,70,235,54,10,False,False,False,23.5,2026-02-23
1039,SITE-021,PART-0643,27,11,16,66,27,False,True,True,0.6,2025-04-23
1040,SITE-036,PART-0834,307,162,145,48,23,False,False,False,10.4,2023-01-26
1041,SITE-040,PART-0494,362,6,356,46,42,False,False,False,39.6,2026-12-01
1042,SITE-099,PART-0747,222,99,123,54,49,False,False,False,8.2,2026-04-28
1043,SITE-086,PART-0445,21,2,19,53,46,False,True,True,0.8,2023-04-26
1044,SITE-017,PART-0805,373,48,325,76,66,False,False,False,19.1,2026-08-14
1045,SITE-014,PART-0280,168,5,163,97,96,False,False,False,18.1,2023-03-23
1046,SITE-073,PART-0657,311,88,223,66,10,False,False,False,24.8,2023-09-28
1047,SITE-035,PART-0734,475,419,56,61,59,False,True,True,2.8,2025-11-19
1048,SITE-072,PART-0269,55,6,49,58,49,False,True,False,24.5,2025-05-04
1049,SITE-059,PART-0242,125,77,48,31,11,False,False,False,8.0,2025-09-03
1050,SITE-036,PART-0711,184,164,20,50,26,False,True,True,5.0,2026-05-25
1051,SITE-071,PART-0671,496,232,264,81,58,False,False,False,13.2,2026-01-08
1052,SITE-060,PART-0167,25,15,10,85,15,False,True,True,2.5,2026-07-09
1053,SITE-060,PART-0578,122,111,11,20,15,False,True,True,0.8,2026-12-08
1054,SITE-087,PART-0322,329,186,143,40,20,False,False,False,17.9,2026-09-16
1055,SITE-079,PART-0298,229,169,60,45,18,False,False,False,5.5,2025-02-12
1056,SITE-089,PART-0327,456,58,398,86,41,False,False,False,26.5,2024-03-12
1057,SITE-027,PART-0207,74,68,6,32,29,False,True,True,1.2,2024-07-21
1058,SITE-002,PART-0463,416,61,355,31,29,False,False,False,50.7,2025-01-18
1059,SITE-028,PART-0557,301,116,185,43,31,False,False,False,92.5,2026-09-14
1060,SITE-004,PART-0022,114,28,86,66,64,False,False,False,4.1,2024-10-11
1061,SITE-060,PART-0097,335,329,6,46,43,False,True,True,0.7,2026-09-19
1062,SITE-037,PART-0525,20,3,17,99,78,False,True,True,1.5,2023-02-13
1063,SITE-073,PART-0203,256,142,114,32,26,False,False,False,9.5,2023-08-07
1064,SITE-015,PART-0266,282,108,174,46,41,False,False,False,7.0,2025-11-14
1065,SITE-051,PART-0210,411,41,370,68,22,False,False,False,370.0,2025-10-14
1066,SITE-024,PART-0993,431,109,322,57,20,False,False,False,107.3,2023-08-13
1067,SITE-059,PART-0529,406,371,35,68,27,False,True,False,1.8,2025-02-27
1068,SITE-086,PART-0165,432,44,388,76,74,False,False,False,29.8,2025-01-13
1069,SITE-072,PART-0837,385,249,136,59,16,False,False,False,45.3,2023-12-23
1070,SITE-012,PART-0765,437,172,265,59,11,False,False,False,22.1,2023-09-12
1071,SITE-042,PART-0381,197,185,12,67,66,False,True,True,1.2,2024-04-08
1072,SITE-070,PART-0842,253,66,187,93,65,False,False,False,31.2,2026-03-26
1073,SITE-001,PART-0218,241,92,149,27,18,False,False,False,6.8,2024-01-22
1074,SITE-094,PART-0282,266,4,262,76,64,False,False,False,11.9,2023-02-03
1075,SITE-037,PART-0923,459,94,365,28,14,False,False,False,91.2,2026-06-28
1076,SITE-093,PART-0714,385,350,35,47,23,False,True,False,1.8,2026-03-18
1077,SITE-078,PART-0598,65,39,26,83,17,False,True,False,1.1,2026-10-03
1078,SITE-090,PART-0880,440,2,438,83,75,False,False,False,109.5,2023-05-18
1079,SITE-065,PART-0569,484,180,304,79,59,False,False,False,43.4,2025-05-16
1080,SITE-083,PART-0314,114,113,1,81,74,False,True,True,0.1,2025-01-10
1081,SITE-050,PART-0348,64,10,54,62,39,False,True,False,2.2,2026-04-14
1082,SITE-013,PART-0167,280,117,163,33,14,False,False,False,12.5,2025-06-12
1083,SITE-059,PART-0084,266,39,227,69,39,False,False,False,14.2,2024-05-02
1084,SITE-069,PART-0497,477,284,193,22,22,False,False,False,48.2,2026-08-10
1085,SITE-013,PART-0751,280,163,117,49,16,False,False,False,58.5,2023-02-06
1086,SITE-026,PART-0111,352,159,193,62,51,False,False,False,12.1,2024-08-16
1087,SITE-007,PART-0785,284,207,77,39,36,False,False,False,4.8,2024-01-09
1088,SITE-045,PART-0715,498,253,245,43,14,False,False,False,17.5,2026-08-13
1089,SITE-100,PART-0058,408,133,275,45,10,False,False,False,45.8,2024-02-08
1090,SITE-019,PART-0961,436,292,144,68,43,False,False,False,16.0,2024-12-10
1091,SITE-090,PART-0963,365,163,202,64,22,False,False,False,18.4,2026-07-11
1092,SITE-001,PART-0320,156,112,44,90,87,False,True,True,2.3,2025-03-21
1093,SITE-060,PART-0878,214,114,100,47,10,False,False,False,8.3,2025-01-10
1094,SITE-065,PART-0171,188,9,179,80,10,False,False,False,9.4,2026-02-13
1095,SITE-055,PART-0744,484,114,370,31,29,False,False,False,16.8,2026-09-14
1096,SITE-045,PART-0391,419,113,306,64,11,False,False,False,12.8,2023-01-05
1097,SITE-087,PART-0653,234,130,104,66,41,False,False,False,6.5,2025-10-15
1098,SITE-073,PART-0255,291,243,48,61,59,False,True,True,4.0,2026-07-21
1099,SITE-088,PART-0098,161,16,145,26,23,False,False,False,7.2,2026-04-01
1100,SITE-100,PART-0648,64,22,42,95,50,False,True,True,3.5,2025-05-27
1101,SITE-068,PART-0428,426,180,246,83,71,False,False,False,49.2,2024-03-21
1102,SITE-020,PART-0479,339,92,247,60,43,False,False,False,14.5,2025-02-04
1103,SITE-005,PART-0257,104,101,3,39,24,False,True,True,0.1,2026-01-19
1104,SITE-057,PART-0088,277,110,167,39,28,False,False,False,8.3,2025-12-28
1105,SITE-055,PART-0387,371,358,13,34,11,False,True,False,1.9,2026-11-08
1106,SITE-061,PART-0171,96,54,42,22,22,False,False,False,2.1,2023-04-02
1107,SITE-062,PART-0926,431,338,93,47,26,False,False,False,5.2,2024-02-24
1108,SITE-050,PART-0430,279,85,194,73,49,False,False,False,12.9,2026-11-23
1109,SITE-072,PART-0557,81,29,52,23,21,False,False,False,2.4,2025-03-05
1110,SITE-042,PART-0106,30,1,29,81,38,False,True,True,2.6,2023-09-12
1111,SITE-073,PART-0194,278,248,30,22,19,False,False,False,1.5,2024-05-10
1112,SITE-017,PART-0444,119,40,79,39,39,False,False,False,4.2,2026-05-01
1113,SITE-057,PART-0285,77,53,24,83,11,False,True,False,24.0,2025-05-06
1114,SITE-040,PART-0951,256,68,188,93,28,False,False,False,188.0,2025-03-04
1115,SITE-085,PART-0529,205,90,115,87,65,False,False,False,5.0,2025-05-08
1116,SITE-097,PART-0876,65,20,45,58,26,False,True,False,5.6,2023-10-28
1117,SITE-053,PART-0437,109,90,19,63,49,False,True,True,1.3,2025-11-24
1118,SITE-067,PART-0891,46,25,21,82,33,False,True,True,1.8,2026-04-13
1119,SITE-075,PART-0817,258,36,222,43,28,False,False,False,44.4,2023-05-16
1120,SITE-059,PART-0885,88,1,87,64,10,False,False,False,10.9,2024-10-26
1121,SITE-046,PART-0716,200,44,156,69,51,False,False,False,19.5,2023-05-19
1122,SITE-028,PART-0749,481,0,481,48,24,False,False,False,25.3,2023-07-03
1123,SITE-005,PART-0321,37,19,18,31,10,False,True,False,1.3,2024-08-16
1124,SITE-045,PART-0475,416,148,268,68,48,False,False,False,11.7,2023-05-22
1125,SITE-051,PART-0002,374,81,293,27,14,False,False,False,41.9,2024-09-26
1126,SITE-004,PART-0270,350,123,227,80,23,False,False,False,45.4,2023-04-22
1127,SITE-096,PART-0927,465,119,346,21,14,False,False,False,86.5,2024-09-01
1128,SITE-082,PART-0220,434,14,420,63,30,False,False,False,38.2,2025-08-21
1129,SITE-018,PART-0122,295,118,177,53,24,False,False,False,7.7,2025-12-04
1130,SITE-088,PART-0330,481,257,224,29,13,False,False,False,9.7,2025-11-27
1131,SITE-058,PART-0641,62,5,57,45,29,False,False,False,11.4,2023-08-13
1132,SITE-089,PART-0138,8,3,5,80,49,False,True,True,0.8,2026-09-01
1133,SITE-008,PART-0023,37,37,0,72,57,True,True,True,0.0,2023-02-09
1134,SITE-070,PART-0126,15,14,1,27,12,False,True,True,0.1,2024-02-12
1135,SITE-073,PART-0546,371,103,268,77,73,False,False,False,20.6,2024-07-04
1136,SITE-074,PART-0394,121,85,36,27,22,False,False,False,1.8,2025-05-25
1137,SITE-079,PART-0463,4,0,4,95,10,False,True,True,0.3,2023-08-02
1138,SITE-048,PART-0807,80,56,24,52,44,False,True,True,2.2,2025-12-20
1139,SITE-053,PART-0922,167,126,41,97,33,False,True,False,10.2,2025-02-20
1140,SITE-092,PART-0258,309,51,258,81,17,False,False,False,14.3,2024-10-16
1141,SITE-014,PART-0887,346,0,346,32,23,False,False,False,23.1,2023-09-14
1142,SITE-048,PART-0116,454,305,149,81,43,False,False,False,18.6,2026-02-14
1143,SITE-091,PART-0586,12,12,0,57,29,True,True,True,0.0,2023-03-24
1144,SITE-035,PART-0967,206,199,7,32,27,False,True,True,2.3,2023-04-15
1145,SITE-081,PART-0479,363,288,75,52,51,False,False,False,4.4,2023-06-20
1146,SITE-046,PART-0169,418,286,132,47,15,False,False,False,18.9,2024-06-21
1147,SITE-075,PART-0252,396,337,59,70,46,False,True,False,2.7,2026-11-05
1148,SITE-002,PART-0488,91,76,15,78,29,False,True,True,0.7,2023-05-05
1149,SITE-033,PART-0550,21,17,4,42,17,False,True,True,0.3,2024-06-18
1150,SITE-033,PART-0469,322,320,2,53,39,False,True,True,0.2,2026-02-15
1151,SITE-012,PART-0436,362,231,131,26,15,False,False,False,32.8,2023-02-09
1152,SITE-054,PART-0956,206,153,53,57,41,False,True,False,3.5,2025-07-20
1153,SITE-057,PART-0260,117,20,97,57,34,False,False,False,6.1,2024-01-21
1154,SITE-054,PART-0316,342,183,159,94,45,False,False,False,11.4,2024-03-16
1155,SITE-045,PART-0354,166,76,90,48,16,False,False,False,6.4,2025-07-28
1156,SITE-052,PART-0566,170,122,48,77,67,False,True,True,4.0,2024-07-03
1157,SITE-058,PART-0602,451,413,38,26,21,False,False,False,2.1,2026-02-18
1158,SITE-063,PART-0113,18,12,6,52,15,False,True,True,0.8,2024-06-23
1159,SITE-046,PART-0913,84,79,5,49,45,False,True,True,0.4,2024-12-23
1160,SITE-004,PART-0711,379,10,369,91,33,False,False,False,24.6,2024-01-16
1161,SITE-059,PART-0176,173,100,73,80,14,False,True,False,5.6,2025-01-17
1162,SITE-038,PART-0540,337,288,49,28,22,False,False,False,5.4,2024-05-27
1163,SITE-028,PART-0037,454,177,277,25,19,False,False,False,92.3,2026-12-24
1164,SITE-058,PART-0627,471,102,369,49,45,False,False,False,184.5,2025-03-11
1165,SITE-073,PART-0607,216,185,31,57,35,False,True,True,2.6,2025-06-26
1166,SITE-052,PART-0537,349,159,190,52,25,False,False,False,8.3,2025-06-14
1167,SITE-086,PART-0851,391,331,60,83,77,False,True,True,2.7,2025-11-16
1168,SITE-021,PART-0131,164,163,1,81,38,False,True,True,0.1,2025-03-22
1169,SITE-065,PART-0466,94,91,3,68,31,False,True,True,0.3,2026-01-13
1170,SITE-065,PART-0954,268,113,155,77,10,False,False,False,22.1,2023-03-12
1171,SITE-097,PART-0844,339,188,151,94,94,False,False,False,50.3,2025-06-13
1172,SITE-082,PART-0454,378,43,335,50,15,False,False,False,37.2,2025-02-11
1173,SITE-012,PART-0109,259,194,65,100,46,False,True,False,65.0,2023-11-16
1174,SITE-056,PART-0036,365,256,109,63,47,False,False,False,5.0,2025-03-01
1175,SITE-015,PART-0659,463,200,263,41,30,False,False,False,10.5,2025-02-16
1176,SITE-053,PART-0314,269,209,60,84,12,False,True,False,4.0,2024-05-15
1177,SITE-078,PART-0564,302,184,118,53,33,False,False,False,39.3,2023-01-24
1178,SITE-011,PART-0934,363,283,80,60,13,False,False,False,8.0,2024-07-08
1179,SITE-029,PART-0094,160,73,87,89,50,False,True,False,43.5,2024-05-03
1180,SITE-061,PART-0531,190,65,125,99,37,False,False,False,5.7,2023-10-15
1181,SITE-063,PART-0450,396,115,281,33,14,False,False,False,17.6,2024-12-03
1182,SITE-008,PART-0856,74,58,16,78,59,False,True,True,0.6,2026-04-21
1183,SITE-098,PART-0604,31,20,11,28,14,False,True,True,11.0,2024-01-16
1184,SITE-092,PART-0571,56,40,16,47,25,False,True,True,0.6,2023-01-28
1185,SITE-048,PART-0864,168,26,142,90,18,False,False,False,10.1,2024-03-05
1186,SITE-034,PART-0044,358,302,56,97,33,False,True,False,8.0,2025-03-15
1187,SITE-084,PART-0539,111,78,33,60,40,False,True,True,4.1,2024-10-19
1188,SITE-012,PART-0426,226,224,2,30,19,False,True,True,2.0,2024-10-17
1189,SITE-064,PART-0957,75,52,23,39,17,False,True,False,2.9,2023-11-21
1190,SITE-075,PART-0710,288,184,104,77,56,False,False,False,17.3,2024-04-17
1191,SITE-047,PART-0921,497,1,496,31,24,False,False,False,70.9,2026-09-25
1192,SITE-038,PART-0120,262,78,184,46,25,False,False,False,8.8,2023-07-27
1193,SITE-098,PART-0839,423,233,190,58,36,False,False,False,47.5,2025-09-10
1194,SITE-002,PART-0295,481,242,239,50,14,False,False,False,23.9,2025-01-15
1195,SITE-030,PART-0979,229,226,3,78,74,False,True,True,0.2,2024-04-03
1196,SITE-065,PART-0627,52,7,45,46,21,False,True,False,3.0,2023-11-26
1197,SITE-074,PART-0970,225,142,83,62,45,False,False,False,5.5,2023-02-12
1198,SITE-085,PART-0974,334,200,134,69,30,False,False,False,6.1,2024-01-22
1199,SITE-074,PART-0271,357,166,191,94,56,False,False,False,191.0,2025-12-12
1200,SITE-016,PART-0248,13,4,9,60,60,False,True,True,0.8,2024-05-23
1201,SITE-065,PART-0036,341,178,163,81,37,False,False,False,8.2,2026-04-19
1202,SITE-054,PART-0607,2,2,0,55,42,True,True,True,0.0,2023-10-16
1203,SITE-020,PART-0029,253,190,63,38,31,False,False,False,3.5,2024-10-16
1204,SITE-043,PART-0516,91,42,49,46,45,False,False,False,24.5,2026-11-22
1205,SITE-058,PART-0096,437,319,118,69,32,False,False,False,5.4,2024-07-05
1206,SITE-071,PART-0789,74,19,55,31,22,False,False,False,13.8,2026-04-11
1207,SITE-036,PART-0179,120,91,29,89,51,False,True,True,2.4,2025-05-17
1208,SITE-028,PART-0569,426,114,312,46,34,False,False,False,13.0,2023-07-04
1209,SITE-062,PART-0760,30,28,2,82,39,False,True,True,0.2,2025-02-10
1210,SITE-056,PART-0065,57,30,27,29,13,False,True,False,2.2,2023-06-21
1211,SITE-006,PART-0471,357,165,192,76,57,False,False,False,32.0,2023-06-18
1212,SITE-087,PART-0658,387,125,262,83,79,False,False,False,87.3,2026-10-03
1213,SITE-043,PART-0001,479,144,335,97,43,False,False,False,13.4,2026-02-14
1214,SITE-073,PART-0455,309,169,140,44,10,False,False,False,12.7,2025-03-07
1215,SITE-005,PART-0933,294,32,262,57,15,False,False,False,26.2,2024-10-08
1216,SITE-038,PART-0692,311,253,58,55,29,False,False,False,4.8,2025-03-08
1217,SITE-028,PART-0957,201,30,171,68,11,False,False,False,7.8,2024-10-06
1218,SITE-029,PART-0255,299,233,66,60,58,False,False,False,9.4,2024-10-05
1219,SITE-011,PART-0408,467,380,87,46,26,False,False,False,87.0,2025-01-26
1220,SITE-089,PART-0762,129,51,78,33,29,False,False,False,13.0,2025-04-12
1221,SITE-055,PART-0210,331,240,91,70,32,False,False,False,4.0,2026-12-12
1222,SITE-024,PART-0563,376,62,314,100,90,False,False,False,20.9,2024-05-26
1223,SITE-003,PART-0992,206,8,198,38,19,False,False,False,8.6,2023-09-25
1224,SITE-053,PART-0352,75,17,58,96,64,False,True,True,3.6,2023-08-18
1225,SITE-036,PART-0245,462,99,363,57,27,False,False,False,27.9,2024-06-11
1226,SITE-051,PART-0074,221,39,182,26,16,False,False,False,15.2,2023-01-13
1227,SITE-005,PART-0653,109,6,103,47,36,False,False,False,10.3,2025-03-16
1228,SITE-008,PART-0110,373,37,336,88,47,False,False,False,14.0,2026-10-27
1229,SITE-015,PART-0943,134,51,83,22,14,False,False,False,6.4,2023-04-28
1230,SITE-048,PART-0482,404,203,201,42,16,False,False,False,201.0,2023-10-16
1231,SITE-015,PART-0258,431,398,33,21,15,False,False,False,3.7,2023-08-24
1232,SITE-051,PART-0395,478,286,192,41,20,False,False,False,192.0,2026-11-12
1233,SITE-042,PART-0056,475,376,99,23,19,False,False,False,4.5,2026-03-02
1234,SITE-052,PART-0826,430,192,238,60,50,False,False,False,21.6,2025-02-15
1235,SITE-038,PART-0990,47,9,38,83,72,False,True,True,4.8,2025-05-27
1236,SITE-023,PART-0360,310,187,123,57,28,False,False,False,5.1,2024-02-06
1237,SITE-060,PART-0915,165,3,162,99,44,False,False,False,9.0,2025-06-28
1238,SITE-098,PART-0977,284,108,176,52,48,False,False,False,58.7,2025-01-03
1239,SITE-013,PART-0339,168,108,60,98,30,False,True,False,4.6,2025-06-14
1240,SITE-080,PART-0745,404,360,44,37,12,False,False,False,4.0,2025-07-22
1241,SITE-007,PART-0637,12,0,12,85,57,False,True,True,2.4,2026-01-08
1242,SITE-038,PART-0333,400,256,144,50,31,False,False,False,72.0,2024-11-21
1243,SITE-100,PART-0052,234,64,170,22,18,False,False,False,18.9,2025-10-19
1244,SITE-061,PART-0249,254,121,133,78,49,False,False,False,12.1,2023-03-09
1245,SITE-072,PART-0845,203,147,56,98,89,False,True,True,11.2,2026-12-16
1246,SITE-042,PART-0862,414,320,94,92,88,False,False,False,8.5,2025-09-23
1247,SITE-031,PART-0691,273,246,27,55,11,False,True,False,1.6,2026-08-01
1248,SITE-031,PART-0341,172,35,137,99,10,False,False,False,8.1,2024-09-11
1249,SITE-046,PART-0330,208,69,139,75,47,False,False,False,5.6,2024-03-09
1250,SITE-027,PART-0760,137,4,133,56,16,False,False,False,66.5,2024-09-11
1251,SITE-051,PART-0248,352,185,167,65,63,False,False,False,8.8,2025-06-08
1252,SITE-081,PART-0908,207,67,140,42,29,False,False,False,7.0,2023-07-06
1253,SITE-070,PART-0326,41,37,4,82,39,False,True,True,0.3,2025-08-02
1254,SITE-006,PART-0795,164,96,68,99,37,False,True,False,5.2,2026-06-02
1255,SITE-087,PART-0366,328,164,164,32,11,False,False,False,27.3,2025-03-15
1256,SITE-002,PART-0844,174,136,38,71,37,False,True,False,5.4,2025-11-09
1257,SITE-071,PART-0935,367,165,202,63,49,False,False,False,202.0,2025-09-23
1258,SITE-050,PART-0255,99,55,44,39,14,False,False,False,2.1,2024-07-21
1259,SITE-089,PART-0980,203,66,137,64,30,False,False,False,15.2,2023-06-22
1260,SITE-069,PART-0661,73,59,14,73,49,False,True,True,1.2,2026-03-20
1261,SITE-048,PART-0375,282,41,241,67,67,False,False,False,241.0,2023-06-09
1262,SITE-001,PART-0319,249,45,204,28,28,False,False,False,8.9,2025-11-09
1263,SITE-052,PART-0596,12,3,9,64,32,False,True,True,0.5,2023-02-11
1264,SITE-071,PART-0353,221,152,69,88,25,False,True,False,6.9,2026-08-28
1265,SITE-003,PART-0043,227,177,50,88,45,False,True,False,50.0,2024-03-21
1266,SITE-081,PART-0166,301,280,21,78,36,False,True,True,21.0,2023-05-10
1267,SITE-020,PART-0630,424,355,69,91,50,False,True,False,34.5,2023-11-25
1268,SITE-069,PART-0003,435,37,398,29,12,False,False,False,24.9,2025-08-11
1269,SITE-090,PART-0714,446,168,278,47,35,False,False,False,278.0,2025-01-19
1270,SITE-078,PART-0958,400,325,75,70,29,False,False,False,3.1,2026-08-10
1271,SITE-061,PART-0034,283,85,198,65,59,False,False,False,11.6,2023-02-23
1272,SITE-032,PART-0247,3,3,0,73,34,True,True,True,0.0,2023-11-13
1273,SITE-087,PART-0133,142,26,116,70,14,False,False,False,11.6,2026-09-11
1274,SITE-065,PART-0540,247,13,234,29,22,False,False,False,117.0,2025-12-19
1275,SITE-009,PART-0867,252,92,160,95,16,False,False,False,40.0,2024-04-04
1276,SITE-018,PART-0284,315,9,306,75,30,False,False,False,14.6,2026-04-01
1277,SITE-062,PART-0715,320,140,180,20,16,False,False,False,12.9,2024-08-17
1278,SITE-063,PART-0125,0,0,0,74,23,True,True,True,0.0,2023-11-01
1279,SITE-073,PART-0933,387,74,313,66,17,False,False,False,156.5,2024-01-16
1280,SITE-063,PART-0103,34,1,33,28,10,False,False,False,3.7,2026-04-13
1281,SITE-034,PART-0499,399,20,379,48,15,False,False,False,42.1,2023-05-09
1282,SITE-088,PART-0277,139,64,75,78,71,False,True,False,6.2,2025-03-05
1283,SITE-065,PART-0637,306,94,212,54,24,False,False,False,17.7,2025-07-21
1284,SITE-032,PART-0511,76,20,56,90,66,False,True,True,2.9,2025-08-04
1285,SITE-071,PART-0090,19,19,0,79,39,True,True,True,0.0,2023-03-15
1286,SITE-072,PART-0305,158,4,154,89,43,False,False,False,38.5,2026-04-09
1287,SITE-041,PART-0734,384,88,296,65,65,False,False,False,37.0,2025-01-22
1288,SITE-016,PART-0913,349,195,154,29,18,False,False,False,10.3,2023-07-13
1289,SITE-025,PART-0811,208,198,10,62,21,False,True,True,0.8,2024-05-18
1290,SITE-063,PART-0398,72,66,6,23,22,False,True,True,0.5,2024-08-22
1291,SITE-078,PART-0912,362,54,308,71,40,False,False,False,12.8,2024-04-04
1292,SITE-072,PART-0177,81,43,38,76,61,False,True,True,1.5,2023-12-26
1293,SITE-059,PART-0076,432,297,135,75,66,False,False,False,11.2,2024-09-22
1294,SITE-043,PART-0395,443,243,200,53,48,False,False,False,50.0,2023-04-27
1295,SITE-099,PART-0383,474,233,241,49,48,False,False,False,24.1,2025-12-02
1296,SITE-032,PART-0308,60,54,6,85,23,False,True,True,0.4,2024-03-01
1297,SITE-006,PART-0742,106,90,16,51,15,False,True,False,1.1,2025-09-16
